Município,UF,Região,Fabricante,Doses Aplicadas,Dose 1,Dose 2
Ipubi,PE,Nordeste,FIOCRUZ/ASTRAZENECA,5444,5084,360
Ipubi,PE,Nordeste,BUTANTAN/SINOVAC,4252,2219,2033
Ipubi,PE,Nordeste,PFIZER/BIONTECH,1240,1240,0
Ipubi,PE,Nordeste,JANSSEN,10,0,0
Ipueira,RN,Nordeste,BUTANTAN/SINOVAC,849,478,371
Ipueira,RN,Nordeste,FIOCRUZ/ASTRAZENECA,685,634,51
Ipueira,RN,Nordeste,PFIZER/BIONTECH,126,126,0
Ipueira,RN,Nordeste,JANSSEN,30,0,0
Ipueiras,TO,Norte,FIOCRUZ/ASTRAZENECA,677,643,34
Ipueiras,TO,Norte,BUTANTAN/SINOVAC,451,237,214
Ipueiras,CE,Nordeste,FIOCRUZ/ASTRAZENECA,6011,4655,1356
Ipueiras,CE,Nordeste,BUTANTAN/SINOVAC,5791,3126,2665
Ipueiras,CE,Nordeste,PFIZER/BIONTECH,797,796,1
Ipueiras,CE,Nordeste,JANSSEN,10,0,0
Ipuiúna,MG,Sudeste,BUTANTAN/SINOVAC,1568,993,575
Ipuiúna,MG,Sudeste,FIOCRUZ/ASTRAZENECA,636,577,59
Ipuiúna,MG,Sudeste,PFIZER/BIONTECH,87,87,0
Ipumirim,SC,Sul,FIOCRUZ/ASTRAZENECA,2040,1854,186
Ipumirim,SC,Sul,BUTANTAN/SINOVAC,1960,1058,902
Ipumirim,SC,Sul,PFIZER/BIONTECH,288,288,0
Ipumirim,SC,Sul,JANSSEN,56,0,0
Ipupiara,BA,Nordeste,FIOCRUZ/ASTRAZENECA,2468,2396,72
Ipupiara,BA,Nordeste,BUTANTAN/SINOVAC,2340,1230,1110
Iracema,RR,Norte,BUTANTAN/SINOVAC,1920,1060,860
Iracema,RR,Norte,FIOCRUZ/ASTRAZENECA,1131,1130,1
Iracema,CE,Nordeste,BUTANTAN/SINOVAC,3648,1873,1775
Iracema,CE,Nordeste,FIOCRUZ/ASTRAZENECA,2109,1638,471
Iracema Do Oeste,PR,Sul,FIOCRUZ/ASTRAZENECA,794,732,62
Iracema Do Oeste,PR,Sul,BUTANTAN/SINOVAC,669,378,291
Iracema Do Oeste,PR,Sul,JANSSEN,55,0,0
Iracema Do Oeste,PR,Sul,PFIZER/BIONTECH,26,26,0
Iracemápolis,SP,Sudeste,FIOCRUZ/ASTRAZENECA,5719,5369,350
Iracemápolis,SP,Sudeste,BUTANTAN/SINOVAC,5226,2883,2343
Iracemápolis,SP,Sudeste,PFIZER/BIONTECH,874,874,0
Iracemápolis,SP,Sudeste,JANSSEN,136,0,0
Iraceminha,SC,Sul,BUTANTAN/SINOVAC,1279,676,603
Iraceminha,SC,Sul,FIOCRUZ/ASTRAZENECA,1239,1133,106
Iraceminha,SC,Sul,PFIZER/BIONTECH,198,198,0
Iraceminha,SC,Sul,JANSSEN,30,0,0
Iraí,RS,Sul,BUTANTAN/SINOVAC,2683,1351,1332
Iraí,RS,Sul,FIOCRUZ/ASTRAZENECA,2258,2046,212
Iraí,RS,Sul,PFIZER/BIONTECH,291,291,0
Iraí,RS,Sul,JANSSEN,92,0,0
Iraí De Minas,MG,Sudeste,BUTANTAN/SINOVAC,1325,704,621
Iraí De Minas,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1279,1128,151
Iraí De Minas,MG,Sudeste,PFIZER/BIONTECH,304,304,0
Iraí De Minas,MG,Sudeste,JANSSEN,59,0,0
Irajuba,BA,Nordeste,BUTANTAN/SINOVAC,1339,759,580
Irajuba,BA,Nordeste,FIOCRUZ/ASTRAZENECA,1336,1266,70
Irajuba,BA,Nordeste,PFIZER/BIONTECH,76,76,0
Irajuba,BA,Nordeste,JANSSEN,6,0,0
Iramaia,BA,Nordeste,FIOCRUZ/ASTRAZENECA,2134,1903,231
Iramaia,BA,Nordeste,BUTANTAN/SINOVAC,1542,847,695
Iramaia,BA,Nordeste,PFIZER/BIONTECH,132,132,0
Iranduba,AM,Norte,FIOCRUZ/ASTRAZENECA,22298,20240,2058
Iranduba,AM,Norte,BUTANTAN/SINOVAC,5017,2777,2240
Irani,SC,Sul,FIOCRUZ/ASTRAZENECA,2991,2688,303
Irani,SC,Sul,BUTANTAN/SINOVAC,2090,1151,939
Irani,SC,Sul,PFIZER/BIONTECH,410,409,1
Irani,SC,Sul,JANSSEN,102,0,0
Irapuã,SP,Sudeste,BUTANTAN/SINOVAC,3441,1892,1549
Irapuã,SP,Sudeste,FIOCRUZ/ASTRAZENECA,3193,2988,205
Irapuã,SP,Sudeste,PFIZER/BIONTECH,437,436,1
Irapuã,SP,Sudeste,JANSSEN,104,0,0
Irapuru,SP,Sudeste,BUTANTAN/SINOVAC,2527,1364,1163
Irapuru,SP,Sudeste,FIOCRUZ/ASTRAZENECA,2359,2121,238
Irapuru,SP,Sudeste,PFIZER/BIONTECH,373,373,0
Irapuru,SP,Sudeste,JANSSEN,50,0,0
Iraquara,BA,Nordeste,FIOCRUZ/ASTRAZENECA,4878,4335,543
Iraquara,BA,Nordeste,BUTANTAN/SINOVAC,3783,2004,1779
Iraquara,BA,Nordeste,PFIZER/BIONTECH,414,414,0
Irará,BA,Nordeste,FIOCRUZ/ASTRAZENECA,6704,6117,587
Irará,BA,Nordeste,BUTANTAN/SINOVAC,6011,3219,2792
Irará,BA,Nordeste,PFIZER/BIONTECH,842,841,1
Irati,PR,Sul,FIOCRUZ/ASTRAZENECA,15155,14263,892
Irati,PR,Sul,BUTANTAN/SINOVAC,12457,6611,5846
Irati,PR,Sul,PFIZER/BIONTECH,3085,3085,0
Irati,PR,Sul,JANSSEN,741,0,0
Irati,SC,Sul,BUTANTAN/SINOVAC,1228,645,583
Irati,SC,Sul,FIOCRUZ/ASTRAZENECA,968,887,81
Irati,SC,Sul,PFIZER/BIONTECH,118,118,0
Irati,SC,Sul,JANSSEN,25,0,0
Irauçuba,CE,Nordeste,BUTANTAN/SINOVAC,5956,3288,2668
Irauçuba,CE,Nordeste,FIOCRUZ/ASTRAZENECA,1576,1205,371
Irauçuba,CE,Nordeste,PFIZER/BIONTECH,33,33,0
Irecê,BA,Nordeste,FIOCRUZ/ASTRAZENECA,15427,13546,1881
Irecê,BA,Nordeste,BUTANTAN/SINOVAC,13898,7523,6375
Irecê,BA,Nordeste,PFIZER/BIONTECH,1418,1418,0
Iretama,PR,Sul,FIOCRUZ/ASTRAZENECA,3034,2755,279
Iretama,PR,Sul,BUTANTAN/SINOVAC,2538,1322,1216
Iretama,PR,Sul,PFIZER/BIONTECH,299,299,0
Iretama,PR,Sul,JANSSEN,18,0,0
Irineópolis,SC,Sul,FIOCRUZ/ASTRAZENECA,2640,2455,185
Irineópolis,SC,Sul,BUTANTAN/SINOVAC,2086,1146,940
Irineópolis,SC,Sul,PFIZER/BIONTECH,439,439,0
Irineópolis,SC,Sul,JANSSEN,116,0,0
Irituia,PA,Norte,FIOCRUZ/ASTRAZENECA,9505,8093,1412
Irituia,PA,Norte,BUTANTAN/SINOVAC,8946,5056,3890
Irupi,ES,Sudeste,BUTANTAN/SINOVAC,3984,2079,1905
Irupi,ES,Sudeste,FIOCRUZ/ASTRAZENECA,2441,2358,83
Irupi,ES,Sudeste,PFIZER/BIONTECH,809,809,0
Irupi,ES,Sudeste,JANSSEN,367,0,0
Isaías Coelho,PI,Nordeste,FIOCRUZ/ASTRAZENECA,2533,2429,104
Isaías Coelho,PI,Nordeste,BUTANTAN/SINOVAC,1477,750,727
Israelândia,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,736,687,49
Israelândia,GO,Centro-Oeste,BUTANTAN/SINOVAC,678,405,273
Israelândia,GO,Centro-Oeste,PFIZER/BIONTECH,86,86,0
Itá,SC,Sul,FIOCRUZ/ASTRAZENECA,1799,1639,160
Itá,SC,Sul,BUTANTAN/SINOVAC,1695,933,762
Itá,SC,Sul,PFIZER/BIONTECH,288,288,0
Itá,SC,Sul,JANSSEN,185,0,0
Itaara,RS,Sul,FIOCRUZ/ASTRAZENECA,1601,1403,198
Itaara,RS,Sul,BUTANTAN/SINOVAC,1337,692,645
Itaara,RS,Sul,PFIZER/BIONTECH,342,342,0
Itaara,RS,Sul,JANSSEN,30,0,0
Itabaiana,PB,Nordeste,BUTANTAN/SINOVAC,6686,3513,3173
Itabaiana,PB,Nordeste,FIOCRUZ/ASTRAZENECA,5973,5078,895
Itabaiana,PB,Nordeste,PFIZER/BIONTECH,1505,1504,1
Itabaiana,PB,Nordeste,JANSSEN,242,0,0
Itabaiana,SE,Nordeste,FIOCRUZ/ASTRAZENECA,23585,21257,2328
Itabaiana,SE,Nordeste,BUTANTAN/SINOVAC,14501,7809,6692
Itabaiana,SE,Nordeste,PFIZER/BIONTECH,4058,4056,2
Itabaiana,SE,Nordeste,JANSSEN,2395,0,0
Itabaianinha,SE,Nordeste,FIOCRUZ/ASTRAZENECA,8674,8015,659
Itabaianinha,SE,Nordeste,BUTANTAN/SINOVAC,6526,3636,2890
Itabaianinha,SE,Nordeste,PFIZER/BIONTECH,1466,1466,0
Itabela,BA,Nordeste,BUTANTAN/SINOVAC,3943,2176,1767
Itabela,BA,Nordeste,FIOCRUZ/ASTRAZENECA,3893,3242,651
Itabela,BA,Nordeste,PFIZER/BIONTECH,601,600,1
Itaberá,SP,Sudeste,FIOCRUZ/ASTRAZENECA,5329,4831,498
Itaberá,SP,Sudeste,BUTANTAN/SINOVAC,4473,2447,2026
Itaberá,SP,Sudeste,PFIZER/BIONTECH,1082,1080,2
Itaberá,SP,Sudeste,JANSSEN,301,0,0
Itaberaba,BA,Nordeste,FIOCRUZ/ASTRAZENECA,13741,12306,1435
Itaberaba,BA,Nordeste,BUTANTAN/SINOVAC,11971,6281,5690
Itaberaba,BA,Nordeste,PFIZER/BIONTECH,1155,1155,0
Itaberaí,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,10116,9476,640
Itaberaí,GO,Centro-Oeste,BUTANTAN/SINOVAC,8216,4900,3316
Itaberaí,GO,Centro-Oeste,PFIZER/BIONTECH,1816,1816,0
Itaberaí,GO,Centro-Oeste,JANSSEN,138,0,0
Itabi,SE,Nordeste,BUTANTAN/SINOVAC,1343,687,656
Itabi,SE,Nordeste,FIOCRUZ/ASTRAZENECA,962,960,2
Itabi,SE,Nordeste,PFIZER/BIONTECH,262,260,2
Itabira,MG,Sudeste,BUTANTAN/SINOVAC,25073,13306,11767
Itabira,MG,Sudeste,FIOCRUZ/ASTRAZENECA,18969,17024,1945
Itabira,MG,Sudeste,PFIZER/BIONTECH,3117,3117,0
Itabira,MG,Sudeste,JANSSEN,88,0,0
Itabirinha,MG,Sudeste,FIOCRUZ/ASTRAZENECA,3009,2722,287
Itabirinha,MG,Sudeste,BUTANTAN/SINOVAC,2625,1417,1208
Itabirinha,MG,Sudeste,PFIZER/BIONTECH,424,424,0
Itabirinha,MG,Sudeste,JANSSEN,131,0,0
Itabirito,MG,Sudeste,FIOCRUZ/ASTRAZENECA,10959,9728,1231
Itabirito,MG,Sudeste,BUTANTAN/SINOVAC,10419,5772,4647
Itabirito,MG,Sudeste,PFIZER/BIONTECH,2870,2870,0
Itabirito,MG,Sudeste,JANSSEN,508,0,0
Itaboraí,RJ,Sudeste,BUTANTAN/SINOVAC,45483,23806,21677
Itaboraí,RJ,Sudeste,FIOCRUZ/ASTRAZENECA,29167,27115,2052
Itaboraí,RJ,Sudeste,PFIZER/BIONTECH,2354,2354,0
Itabuna,BA,Nordeste,FIOCRUZ/ASTRAZENECA,37430,32194,5236
Itabuna,BA,Nordeste,BUTANTAN/SINOVAC,36763,22099,14664
Itabuna,BA,Nordeste,PFIZER/BIONTECH,1701,1697,4
Itabuna,BA,Nordeste,JANSSEN,35,0,0
Itacajá,TO,Norte,BUTANTAN/SINOVAC,2167,1183,984
Itacajá,TO,Norte,FIOCRUZ/ASTRAZENECA,1340,1260,80
Itacambira,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1073,1012,61
Itacambira,MG,Sudeste,BUTANTAN/SINOVAC,999,502,497
Itacambira,MG,Sudeste,PFIZER/BIONTECH,68,68,0
Itacambira,MG,Sudeste,JANSSEN,14,0,0
Itacarambi,MG,Sudeste,BUTANTAN/SINOVAC,2859,1456,1403
Itacarambi,MG,Sudeste,FIOCRUZ/ASTRAZENECA,2535,2261,274
Itacarambi,MG,Sudeste,PFIZER/BIONTECH,237,237,0
Itacaré,BA,Nordeste,FIOCRUZ/ASTRAZENECA,3550,3320,230
Itacaré,BA,Nordeste,BUTANTAN/SINOVAC,2430,1429,1001
Itacaré,BA,Nordeste,PFIZER/BIONTECH,307,304,3
Itacoatiara,AM,Norte,FIOCRUZ/ASTRAZENECA,26213,22288,3925
Itacoatiara,AM,Norte,BUTANTAN/SINOVAC,11674,6432,5242
Itacuruba,PE,Nordeste,FIOCRUZ/ASTRAZENECA,2296,2099,197
Itacuruba,PE,Nordeste,BUTANTAN/SINOVAC,1080,570,510
Itacuruba,PE,Nordeste,PFIZER/BIONTECH,306,306,0
Itacuruba,PE,Nordeste,JANSSEN,15,0,0
Itacurubi,RS,Sul,FIOCRUZ/ASTRAZENECA,1078,984,94
Itacurubi,RS,Sul,BUTANTAN/SINOVAC,985,501,484
Itacurubi,RS,Sul,PFIZER/BIONTECH,193,193,0
Itacurubi,RS,Sul,JANSSEN,15,0,0
Itaeté,BA,Nordeste,BUTANTAN/SINOVAC,576,531,45
Itaeté,BA,Nordeste,FIOCRUZ/ASTRAZENECA,167,166,1
Itagi,BA,Nordeste,FIOCRUZ/ASTRAZENECA,3386,2772,614
Itagi,BA,Nordeste,BUTANTAN/SINOVAC,3231,1714,1517
Itagi,BA,Nordeste,PFIZER/BIONTECH,574,574,0
Itagi,BA,Nordeste,JANSSEN,133,0,0
Itagibá,BA,Nordeste,FIOCRUZ/ASTRAZENECA,3308,2928,380
Itagibá,BA,Nordeste,BUTANTAN/SINOVAC,2622,1432,1190
Itagibá,BA,Nordeste,PFIZER/BIONTECH,187,187,0
Itagimirim,BA,Nordeste,FIOCRUZ/ASTRAZENECA,1681,1402,279
Itagimirim,BA,Nordeste,BUTANTAN/SINOVAC,1582,859,723
Itagimirim,BA,Nordeste,PFIZER/BIONTECH,239,239,0
Itaguaçu,ES,Sudeste,BUTANTAN/SINOVAC,5104,2719,2385
Itaguaçu,ES,Sudeste,FIOCRUZ/ASTRAZENECA,3568,3309,259
Itaguaçu,ES,Sudeste,PFIZER/BIONTECH,995,992,3
Itaguaçu,ES,Sudeste,JANSSEN,325,0,0
Itaguaçu Da Bahia,BA,Nordeste,FIOCRUZ/ASTRAZENECA,4547,3946,601
Itaguaçu Da Bahia,BA,Nordeste,BUTANTAN/SINOVAC,2063,1136,927
Itaguaçu Da Bahia,BA,Nordeste,PFIZER/BIONTECH,250,250,0
Itaguaçu Da Bahia,BA,Nordeste,JANSSEN,1,0,0
Itaguaí,RJ,Sudeste,FIOCRUZ/ASTRAZENECA,28870,26383,2487
Itaguaí,RJ,Sudeste,BUTANTAN/SINOVAC,21989,12707,9282
Itaguaí,RJ,Sudeste,PFIZER/BIONTECH,4413,4411,2
Itaguaí,RJ,Sudeste,JANSSEN,951,0,0
Itaguajé,PR,Sul,FIOCRUZ/ASTRAZENECA,1211,1152,59
Itaguajé,PR,Sul,BUTANTAN/SINOVAC,1049,557,492
Itaguajé,PR,Sul,JANSSEN,35,0,0
Itaguajé,PR,Sul,PFIZER/BIONTECH,17,17,0
Itaguara,MG,Sudeste,FIOCRUZ/ASTRAZENECA,3417,3141,276
Itaguara,MG,Sudeste,BUTANTAN/SINOVAC,3137,1625,1512
Itaguara,MG,Sudeste,PFIZER/BIONTECH,287,287,0
Itaguara,MG,Sudeste,JANSSEN,29,0,0
Itaguari,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,1610,1425,185
Itaguari,GO,Centro-Oeste,BUTANTAN/SINOVAC,1043,560,483
Itaguari,GO,Centro-Oeste,PFIZER/BIONTECH,156,156,0
Itaguari,GO,Centro-Oeste,JANSSEN,34,0,0
Itaguaru,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,1853,1627,226
Itaguaru,GO,Centro-Oeste,BUTANTAN/SINOVAC,1197,618,579
Itaguaru,GO,Centro-Oeste,PFIZER/BIONTECH,36,36,0
Itaguatins,TO,Norte,BUTANTAN/SINOVAC,1200,642,558
Itaguatins,TO,Norte,FIOCRUZ/ASTRAZENECA,998,968,30
Itaguatins,TO,Norte,PFIZER/BIONTECH,6,6,0
Itaí,SP,Sudeste,FIOCRUZ/ASTRAZENECA,7104,6584,520
Itaí,SP,Sudeste,BUTANTAN/SINOVAC,5962,3434,2528
Itaí,SP,Sudeste,PFIZER/BIONTECH,1635,1635,0
Itaí,SP,Sudeste,JANSSEN,341,0,0
Itaíba,PE,Nordeste,FIOCRUZ/ASTRAZENECA,10612,8135,2477
Itaíba,PE,Nordeste,BUTANTAN/SINOVAC,4345,2312,2033
Itaíba,PE,Nordeste,PFIZER/BIONTECH,1654,1652,2
Itaíba,PE,Nordeste,JANSSEN,58,0,0
Itaiçaba,CE,Nordeste,BUTANTAN/SINOVAC,1960,1014,946
Itaiçaba,CE,Nordeste,FIOCRUZ/ASTRAZENECA,1800,1609,191
Itaiçaba,CE,Nordeste,PFIZER/BIONTECH,366,366,0
Itaiçaba,CE,Nordeste,JANSSEN,58,0,0
Itainópolis,PI,Nordeste,FIOCRUZ/ASTRAZENECA,2367,2105,262
Itainópolis,PI,Nordeste,BUTANTAN/SINOVAC,2337,1213,1124
Itainópolis,PI,Nordeste,PFIZER/BIONTECH,92,92,0
Itainópolis,PI,Nordeste,JANSSEN,41,0,0
Itaiópolis,SC,Sul,FIOCRUZ/ASTRAZENECA,5280,4811,469
Itaiópolis,SC,Sul,BUTANTAN/SINOVAC,3913,2184,1729
Itaiópolis,SC,Sul,PFIZER/BIONTECH,901,899,2
Itaiópolis,SC,Sul,JANSSEN,235,0,0
Itaipava Do Grajaú,MA,Nordeste,FIOCRUZ/ASTRAZENECA,1934,1680,254
Itaipava Do Grajaú,MA,Nordeste,BUTANTAN/SINOVAC,1863,1032,831
Itaipé,MG,Sudeste,FIOCRUZ/ASTRAZENECA,2168,2021,147
Itaipé,MG,Sudeste,BUTANTAN/SINOVAC,1948,1004,944
Itaipé,MG,Sudeste,PFIZER/BIONTECH,250,250,0
Itaipulândia,PR,Sul,BUTANTAN/SINOVAC,2972,1568,1404
Itaipulândia,PR,Sul,FIOCRUZ/ASTRAZENECA,2414,2213,201
Itaipulândia,PR,Sul,PFIZER/BIONTECH,370,370,0
Itaipulândia,PR,Sul,JANSSEN,15,0,0
Itaitinga,CE,Nordeste,FIOCRUZ/ASTRAZENECA,15095,14418,677
Itaitinga,CE,Nordeste,BUTANTAN/SINOVAC,4971,2786,2185
Itaitinga,CE,Nordeste,PFIZER/BIONTECH,742,741,1
Itaitinga,CE,Nordeste,JANSSEN,375,0,0
Itaituba,PA,Norte,FIOCRUZ/ASTRAZENECA,20025,16271,3754
Itaituba,PA,Norte,BUTANTAN/SINOVAC,5760,3255,2505
Itaituba,PA,Norte,JANSSEN,1077,0,0
Itajá,RN,Nordeste,BUTANTAN/SINOVAC,1671,901,770
Itajá,RN,Nordeste,FIOCRUZ/ASTRAZENECA,1617,1535,82
Itajá,RN,Nordeste,PFIZER/BIONTECH,317,317,0
Itajá,RN,Nordeste,JANSSEN,45,0,0
Itajá,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,1688,1597,91
Itajá,GO,Centro-Oeste,BUTANTAN/SINOVAC,1133,577,556
Itajaí,SC,Sul,BUTANTAN/SINOVAC,36255,19185,17070
Itajaí,SC,Sul,FIOCRUZ/ASTRAZENECA,29499,28111,1388
Itajaí,SC,Sul,PFIZER/BIONTECH,4995,4995,0
Itajaí,SC,Sul,JANSSEN,57,0,0
Itajobi,SP,Sudeste,FIOCRUZ/ASTRAZENECA,5044,4498,546
Itajobi,SP,Sudeste,BUTANTAN/SINOVAC,4818,2684,2134
Itajobi,SP,Sudeste,PFIZER/BIONTECH,793,791,2
Itajobi,SP,Sudeste,JANSSEN,305,0,0
Itaju,SP,Sudeste,BUTANTAN/SINOVAC,1366,748,618
Itaju,SP,Sudeste,FIOCRUZ/ASTRAZENECA,1132,1048,84
Itaju,SP,Sudeste,PFIZER/BIONTECH,115,115,0
Itaju,SP,Sudeste,JANSSEN,53,0,0
Itaju Do Colônia,BA,Nordeste,BUTANTAN/SINOVAC,2279,1300,979
Itaju Do Colônia,BA,Nordeste,FIOCRUZ/ASTRAZENECA,1495,1313,182
Itaju Do Colônia,BA,Nordeste,PFIZER/BIONTECH,105,104,1
Itajubá,MG,Sudeste,BUTANTAN/SINOVAC,21760,11656,10104
Itajubá,MG,Sudeste,FIOCRUZ/ASTRAZENECA,19852,17882,1970
Itajubá,MG,Sudeste,PFIZER/BIONTECH,4671,4667,4
Itajuípe,BA,Nordeste,BUTANTAN/SINOVAC,4521,2483,2038
Itajuípe,BA,Nordeste,FIOCRUZ/ASTRAZENECA,4504,3951,553
Itajuípe,BA,Nordeste,PFIZER/BIONTECH,596,596,0
Italva,RJ,Sudeste,FIOCRUZ/ASTRAZENECA,3639,3365,274
Italva,RJ,Sudeste,BUTANTAN/SINOVAC,3087,1772,1315
Italva,RJ,Sudeste,PFIZER/BIONTECH,62,62,0
Italva,RJ,Sudeste,JANSSEN,25,0,0
Itamaraju,BA,Nordeste,FIOCRUZ/ASTRAZENECA,7870,6801,1069
Itamaraju,BA,Nordeste,BUTANTAN/SINOVAC,7791,5744,2047
Itamaraju,BA,Nordeste,PFIZER/BIONTECH,445,444,1
Itamaraju,BA,Nordeste,JANSSEN,15,0,0
Itamarandiba,MG,Sudeste,FIOCRUZ/ASTRAZENECA,6990,6516,474
Itamarandiba,MG,Sudeste,BUTANTAN/SINOVAC,6267,3384,2883
Itamarandiba,MG,Sudeste,PFIZER/BIONTECH,1237,1237,0
Itamarandiba,MG,Sudeste,JANSSEN,77,0,0
Itamarati,AM,Norte,FIOCRUZ/ASTRAZENECA,2008,1797,211
Itamarati,AM,Norte,BUTANTAN/SINOVAC,636,322,314
Itamarati De Minas,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1178,1087,91
Itamarati De Minas,MG,Sudeste,BUTANTAN/SINOVAC,1067,547,520
Itamarati De Minas,MG,Sudeste,PFIZER/BIONTECH,130,130,0
Itamarati De Minas,MG,Sudeste,JANSSEN,12,0,0
Itamari,BA,Nordeste,BUTANTAN/SINOVAC,1268,700,568
Itamari,BA,Nordeste,FIOCRUZ/ASTRAZENECA,665,611,54
Itambacuri,MG,Sudeste,BUTANTAN/SINOVAC,5251,2676,2575
Itambacuri,MG,Sudeste,FIOCRUZ/ASTRAZENECA,4912,4446,466
Itambacuri,MG,Sudeste,PFIZER/BIONTECH,646,646,0
Itambacuri,MG,Sudeste,JANSSEN,5,0,0
Itambaracá,PR,Sul,FIOCRUZ/ASTRAZENECA,2222,2106,116
Itambaracá,PR,Sul,BUTANTAN/SINOVAC,1807,936,871
Itambaracá,PR,Sul,PFIZER/BIONTECH,109,109,0
Itambaracá,PR,Sul,JANSSEN,20,0,0
Itambé,PE,Nordeste,FIOCRUZ/ASTRAZENECA,6611,6092,519
Itambé,PE,Nordeste,BUTANTAN/SINOVAC,5471,2764,2707
Itambé,PE,Nordeste,PFIZER/BIONTECH,992,992,0
Itambé,BA,Nordeste,BUTANTAN/SINOVAC,6072,3284,2788
Itambé,BA,Nordeste,FIOCRUZ/ASTRAZENECA,5379,4751,628
Itambé,BA,Nordeste,PFIZER/BIONTECH,816,815,1
Itambé,PR,Sul,FIOCRUZ/ASTRAZENECA,1752,1632,120
Itambé,PR,Sul,BUTANTAN/SINOVAC,1457,751,706
Itambé,PR,Sul,PFIZER/BIONTECH,125,125,0
Itambé,PR,Sul,JANSSEN,20,0,0
Itambé Do Mato Dentro,MG,Sudeste,BUTANTAN/SINOVAC,641,337,304
Itambé Do Mato Dentro,MG,Sudeste,FIOCRUZ/ASTRAZENECA,624,561,63
Itambé Do Mato Dentro,MG,Sudeste,PFIZER/BIONTECH,88,88,0
Itamogi,MG,Sudeste,BUTANTAN/SINOVAC,2708,1446,1262
Itamogi,MG,Sudeste,FIOCRUZ/ASTRAZENECA,2681,2438,243
Itamogi,MG,Sudeste,PFIZER/BIONTECH,473,473,0
Itamogi,MG,Sudeste,JANSSEN,4,0,0
Itamonte,MG,Sudeste,FIOCRUZ/ASTRAZENECA,2075,2058,17
Itamonte,MG,Sudeste,BUTANTAN/SINOVAC,1173,780,393
Itamonte,MG,Sudeste,PFIZER/BIONTECH,326,325,1
Itanagra,BA,Nordeste,FIOCRUZ/ASTRAZENECA,1250,1237,13
Itanagra,BA,Nordeste,BUTANTAN/SINOVAC,859,439,420
Itanhaém,SP,Sudeste,BUTANTAN/SINOVAC,28770,17168,11602
Itanhaém,SP,Sudeste,FIOCRUZ/ASTRAZENECA,22879,21079,1800
Itanhaém,SP,Sudeste,PFIZER/BIONTECH,3484,3482,2
Itanhaém,SP,Sudeste,JANSSEN,443,0,0
Itanhandu,MG,Sudeste,BUTANTAN/SINOVAC,3412,1786,1626
Itanhandu,MG,Sudeste,FIOCRUZ/ASTRAZENECA,3222,2921,301
Itanhandu,MG,Sudeste,PFIZER/BIONTECH,440,440,0
Itanhandu,MG,Sudeste,JANSSEN,29,0,0
Itanhangá,MT,Centro-Oeste,BUTANTAN/SINOVAC,1198,613,585
Itanhangá,MT,Centro-Oeste,FIOCRUZ/ASTRAZENECA,1103,1078,25
Itanhangá,MT,Centro-Oeste,PFIZER/BIONTECH,145,145,0
Itanhangá,MT,Centro-Oeste,JANSSEN,39,0,0
Itanhém,BA,Nordeste,BUTANTAN/SINOVAC,4811,2749,2062
Itanhém,BA,Nordeste,FIOCRUZ/ASTRAZENECA,4475,3864,611
Itanhém,BA,Nordeste,PFIZER/BIONTECH,320,320,0
Itanhém,BA,Nordeste,JANSSEN,18,0,0
Itanhomi,MG,Sudeste,FIOCRUZ/ASTRAZENECA,3106,2839,267
Itanhomi,MG,Sudeste,BUTANTAN/SINOVAC,2913,1530,1383
Itanhomi,MG,Sudeste,PFIZER/BIONTECH,471,470,1
Itanhomi,MG,Sudeste,JANSSEN,101,0,0
Itaobim,MG,Sudeste,BUTANTAN/SINOVAC,5062,2691,2371
Itaobim,MG,Sudeste,FIOCRUZ/ASTRAZENECA,4432,4089,343
Itaobim,MG,Sudeste,PFIZER/BIONTECH,349,349,0
Itaobim,MG,Sudeste,JANSSEN,122,0,0
Itaoca,SP,Sudeste,BUTANTAN/SINOVAC,1526,835,691
Itaoca,SP,Sudeste,FIOCRUZ/ASTRAZENECA,955,868,87
Itaoca,SP,Sudeste,PFIZER/BIONTECH,190,189,1
Itaoca,SP,Sudeste,JANSSEN,1,0,0
Itaocara,RJ,Sudeste,BUTANTAN/SINOVAC,6275,3385,2890
Itaocara,RJ,Sudeste,FIOCRUZ/ASTRAZENECA,5438,4970,468
Itaocara,RJ,Sudeste,PFIZER/BIONTECH,1125,1125,0
Itapaci,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,7009,6473,536
Itapaci,GO,Centro-Oeste,BUTANTAN/SINOVAC,3961,2060,1901
Itapaci,GO,Centro-Oeste,PFIZER/BIONTECH,484,484,0
Itapagé,CE,Nordeste,BUTANTAN/SINOVAC,4574,3134,1440
Itapagé,CE,Nordeste,FIOCRUZ/ASTRAZENECA,2200,2086,114
Itapagipe,MG,Sudeste,FIOCRUZ/ASTRAZENECA,3404,3083,321
Itapagipe,MG,Sudeste,BUTANTAN/SINOVAC,3137,1693,1444
Itapagipe,MG,Sudeste,PFIZER/BIONTECH,701,701,0
