Município,UF,Região,Fabricante,Doses Aplicadas,Dose 1,Dose 2
Abel Figueiredo,PA,Norte,BUTANTAN/SINOVAC,404,203,201
Acará,PA,Norte,FIOCRUZ/ASTRAZENECA,6824,6278,546
Acará,PA,Norte,BUTANTAN/SINOVAC,5268,3522,1746
Afuá,PA,Norte,FIOCRUZ/ASTRAZENECA,10368,10039,329
Afuá,PA,Norte,BUTANTAN/SINOVAC,1971,1038,933
Água Azul Do Norte,PA,Norte,FIOCRUZ/ASTRAZENECA,3542,2385,1157
Água Azul Do Norte,PA,Norte,BUTANTAN/SINOVAC,2045,1104,941
Alenquer,PA,Norte,FIOCRUZ/ASTRAZENECA,15943,10893,5050
Alenquer,PA,Norte,BUTANTAN/SINOVAC,2087,1088,999
Almeirim,PA,Norte,FIOCRUZ/ASTRAZENECA,7045,5027,2018
Almeirim,PA,Norte,BUTANTAN/SINOVAC,1672,922,750
Altamira,PA,Norte,FIOCRUZ/ASTRAZENECA,24639,18581,6058
Altamira,PA,Norte,BUTANTAN/SINOVAC,16515,8940,7575
Altamira,PA,Norte,PFIZER/BIONTECH,1962,1959,3
Anajás,PA,Norte,FIOCRUZ/ASTRAZENECA,3255,2959,296
Anajás,PA,Norte,BUTANTAN/SINOVAC,1092,579,513
Ananindeua,PA,Norte,BUTANTAN/SINOVAC,88588,48000,40588
Ananindeua,PA,Norte,FIOCRUZ/ASTRAZENECA,59409,55026,4383
Ananindeua,PA,Norte,PFIZER/BIONTECH,28479,28466,13
Anapu,PA,Norte,FIOCRUZ/ASTRAZENECA,4310,3607,703
Anapu,PA,Norte,BUTANTAN/SINOVAC,3372,1785,1587
Augusto Corrêa,PA,Norte,FIOCRUZ/ASTRAZENECA,7605,6719,886
Augusto Corrêa,PA,Norte,BUTANTAN/SINOVAC,4246,2507,1739
Aurora Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,5564,4983,581
Aurora Do Pará,PA,Norte,BUTANTAN/SINOVAC,2885,1534,1351
Aveiro,PA,Norte,FIOCRUZ/ASTRAZENECA,3083,2392,691
Aveiro,PA,Norte,BUTANTAN/SINOVAC,1193,615,578
Bagre,PA,Norte,FIOCRUZ/ASTRAZENECA,6742,5589,1153
Bagre,PA,Norte,BUTANTAN/SINOVAC,984,511,473
Baião,PA,Norte,FIOCRUZ/ASTRAZENECA,8420,7650,770
Baião,PA,Norte,BUTANTAN/SINOVAC,3333,1716,1617
Bannach,PA,Norte,FIOCRUZ/ASTRAZENECA,817,609,208
Bannach,PA,Norte,BUTANTAN/SINOVAC,613,368,245
Barcarena,PA,Norte,FIOCRUZ/ASTRAZENECA,25041,21629,3412
Barcarena,PA,Norte,BUTANTAN/SINOVAC,12118,6270,5848
Barcarena,PA,Norte,JANSSEN,4729,0,0
Belém,PA,Norte,BUTANTAN/SINOVAC,409946,214636,195310
Belém,PA,Norte,FIOCRUZ/ASTRAZENECA,251673,196489,55184
Belém,PA,Norte,PFIZER/BIONTECH,244611,244115,496
Belterra,PA,Norte,FIOCRUZ/ASTRAZENECA,5866,4198,1668
Belterra,PA,Norte,BUTANTAN/SINOVAC,1423,737,686
Benevides,PA,Norte,BUTANTAN/SINOVAC,12095,7411,4684
Benevides,PA,Norte,FIOCRUZ/ASTRAZENECA,10005,8410,1595
Benevides,PA,Norte,PFIZER/BIONTECH,3666,3634,32
Bom Jesus Do Tocantins,PA,Norte,FIOCRUZ/ASTRAZENECA,3580,2667,913
Bom Jesus Do Tocantins,PA,Norte,BUTANTAN/SINOVAC,902,539,363
Bonito,PA,Norte,FIOCRUZ/ASTRAZENECA,2027,1597,430
Bonito,PA,Norte,BUTANTAN/SINOVAC,1340,823,517
Bragança,PA,Norte,FIOCRUZ/ASTRAZENECA,46861,38112,8749
Bragança,PA,Norte,BUTANTAN/SINOVAC,14373,7632,6741
Bragança,PA,Norte,PFIZER/BIONTECH,1025,1025,0
Brasil Novo,PA,Norte,FIOCRUZ/ASTRAZENECA,4139,3035,1104
Brasil Novo,PA,Norte,BUTANTAN/SINOVAC,2112,1096,1016
Brejo Grande Do Araguaia,PA,Norte,FIOCRUZ/ASTRAZENECA,1819,1407,412
Brejo Grande Do Araguaia,PA,Norte,BUTANTAN/SINOVAC,473,245,228
Breu Branco,PA,Norte,FIOCRUZ/ASTRAZENECA,6565,5490,1075
Breu Branco,PA,Norte,BUTANTAN/SINOVAC,3428,1981,1447
Breves,PA,Norte,FIOCRUZ/ASTRAZENECA,28584,23070,5514
Breves,PA,Norte,BUTANTAN/SINOVAC,4742,2606,2136
Bujaru,PA,Norte,FIOCRUZ/ASTRAZENECA,5419,4387,1032
Bujaru,PA,Norte,BUTANTAN/SINOVAC,2022,1053,969
Cachoeira Do Arari,PA,Norte,FIOCRUZ/ASTRAZENECA,4472,3913,559
Cachoeira Do Arari,PA,Norte,BUTANTAN/SINOVAC,1121,591,530
Cachoeira Do Piriá,PA,Norte,FIOCRUZ/ASTRAZENECA,3824,3060,764
Cachoeira Do Piriá,PA,Norte,BUTANTAN/SINOVAC,3303,1813,1490
Cametá,PA,Norte,FIOCRUZ/ASTRAZENECA,31864,27487,4377
Cametá,PA,Norte,BUTANTAN/SINOVAC,13012,7238,5774
Cametá,PA,Norte,JANSSEN,236,0,0
Canaã Dos Carajás,PA,Norte,FIOCRUZ/ASTRAZENECA,10455,9192,1263
Canaã Dos Carajás,PA,Norte,BUTANTAN/SINOVAC,2059,1261,798
Capanema,PA,Norte,FIOCRUZ/ASTRAZENECA,13628,11667,1961
Capanema,PA,Norte,BUTANTAN/SINOVAC,8592,4546,4046
Capitão Poço,PA,Norte,FIOCRUZ/ASTRAZENECA,12676,10940,1736
Capitão Poço,PA,Norte,BUTANTAN/SINOVAC,8009,4249,3760
Castanhal,PA,Norte,FIOCRUZ/ASTRAZENECA,26174,23502,2672
Castanhal,PA,Norte,BUTANTAN/SINOVAC,23055,13106,9949
Castanhal,PA,Norte,PFIZER/BIONTECH,7233,7233,0
Chaves,PA,Norte,FIOCRUZ/ASTRAZENECA,4261,3942,319
Chaves,PA,Norte,BUTANTAN/SINOVAC,844,455,389
Colares,PA,Norte,FIOCRUZ/ASTRAZENECA,3576,2908,668
Colares,PA,Norte,BUTANTAN/SINOVAC,1458,812,646
Conceição Do Araguaia,PA,Norte,FIOCRUZ/ASTRAZENECA,13086,9586,3500
Conceição Do Araguaia,PA,Norte,BUTANTAN/SINOVAC,6823,3716,3107
Conceição Do Araguaia,PA,Norte,PFIZER/BIONTECH,33,33,0
Concórdia Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,13312,10703,2609
Concórdia Do Pará,PA,Norte,BUTANTAN/SINOVAC,2566,1343,1223
Cumaru Do Norte,PA,Norte,BUTANTAN/SINOVAC,1150,703,447
Cumaru Do Norte,PA,Norte,FIOCRUZ/ASTRAZENECA,1101,911,190
Curionópolis,PA,Norte,FIOCRUZ/ASTRAZENECA,4886,4161,725
Curionópolis,PA,Norte,BUTANTAN/SINOVAC,884,485,399
Curralinho,PA,Norte,FIOCRUZ/ASTRAZENECA,7670,6720,950
Curralinho,PA,Norte,BUTANTAN/SINOVAC,1597,880,717
Curuá,PA,Norte,FIOCRUZ/ASTRAZENECA,5548,3606,1942
Curuá,PA,Norte,BUTANTAN/SINOVAC,457,249,208
Curuçá,PA,Norte,FIOCRUZ/ASTRAZENECA,8784,7206,1578
Curuçá,PA,Norte,BUTANTAN/SINOVAC,5554,2964,2590
Dom Eliseu,PA,Norte,FIOCRUZ/ASTRAZENECA,7596,6716,880
Dom Eliseu,PA,Norte,BUTANTAN/SINOVAC,4755,2506,2249
Eldorado Do Carajás,PA,Norte,FIOCRUZ/ASTRAZENECA,3270,2813,457
Eldorado Do Carajás,PA,Norte,BUTANTAN/SINOVAC,985,528,457
Faro,PA,Norte,FIOCRUZ/ASTRAZENECA,3447,2668,779
Faro,PA,Norte,BUTANTAN/SINOVAC,492,270,222
Floresta Do Araguaia,PA,Norte,FIOCRUZ/ASTRAZENECA,3434,2368,1066
Floresta Do Araguaia,PA,Norte,BUTANTAN/SINOVAC,1896,1097,799
Floresta Do Araguaia,PA,Norte,PFIZER/BIONTECH,2,2,0
Garrafão Do Norte,PA,Norte,FIOCRUZ/ASTRAZENECA,4920,4418,502
Garrafão Do Norte,PA,Norte,BUTANTAN/SINOVAC,4190,2223,1967
Goianésia Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,5640,4541,1099
Goianésia Do Pará,PA,Norte,BUTANTAN/SINOVAC,1112,620,492
Gurupá,PA,Norte,FIOCRUZ/ASTRAZENECA,10060,7578,2482
Gurupá,PA,Norte,BUTANTAN/SINOVAC,1430,775,655
Igarapé-Açu,PA,Norte,BUTANTAN/SINOVAC,8105,4505,3600
Igarapé-Açu,PA,Norte,FIOCRUZ/ASTRAZENECA,7806,6207,1599
Igarapé-Miri,PA,Norte,FIOCRUZ/ASTRAZENECA,26195,22851,3344
Igarapé-Miri,PA,Norte,BUTANTAN/SINOVAC,6764,3597,3167
Inhangapi,PA,Norte,BUTANTAN/SINOVAC,4598,2356,2242
Inhangapi,PA,Norte,FIOCRUZ/ASTRAZENECA,2200,1860,340
Ipixuna Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,6033,4535,1498
Ipixuna Do Pará,PA,Norte,BUTANTAN/SINOVAC,3488,1838,1650
Irituia,PA,Norte,FIOCRUZ/ASTRAZENECA,9504,8092,1412
Irituia,PA,Norte,BUTANTAN/SINOVAC,8945,5055,3890
Itaituba,PA,Norte,FIOCRUZ/ASTRAZENECA,19970,16230,3740
Itaituba,PA,Norte,BUTANTAN/SINOVAC,5760,3255,2505
Itaituba,PA,Norte,JANSSEN,986,0,0
Itupiranga,PA,Norte,FIOCRUZ/ASTRAZENECA,5453,4855,598
Itupiranga,PA,Norte,BUTANTAN/SINOVAC,1941,1114,827
Jacareacanga,PA,Norte,BUTANTAN/SINOVAC,2423,1806,617
Jacareacanga,PA,Norte,FIOCRUZ/ASTRAZENECA,982,657,325
Jacundá,PA,Norte,FIOCRUZ/ASTRAZENECA,8811,7830,981
Jacundá,PA,Norte,BUTANTAN/SINOVAC,2485,1458,1027
Juruti,PA,Norte,FIOCRUZ/ASTRAZENECA,10732,8024,2708
Juruti,PA,Norte,BUTANTAN/SINOVAC,2048,1079,969
Limoeiro Do Ajuru,PA,Norte,FIOCRUZ/ASTRAZENECA,3591,3224,367
Limoeiro Do Ajuru,PA,Norte,BUTANTAN/SINOVAC,2220,1205,1015
Mãe Do Rio,PA,Norte,FIOCRUZ/ASTRAZENECA,5990,5063,927
Mãe Do Rio,PA,Norte,BUTANTAN/SINOVAC,3383,1815,1568
Magalhães Barata,PA,Norte,FIOCRUZ/ASTRAZENECA,1924,1412,512
Magalhães Barata,PA,Norte,BUTANTAN/SINOVAC,1409,768,641
Marabá,PA,Norte,FIOCRUZ/ASTRAZENECA,62145,49468,12677
Marabá,PA,Norte,BUTANTAN/SINOVAC,18681,11194,7487
Marabá,PA,Norte,PFIZER/BIONTECH,5850,5839,11
Marabá,PA,Norte,JANSSEN,1,0,0
Maracanã,PA,Norte,FIOCRUZ/ASTRAZENECA,3756,3234,522
Maracanã,PA,Norte,BUTANTAN/SINOVAC,3407,2074,1333
Marapanim,PA,Norte,FIOCRUZ/ASTRAZENECA,5830,4237,1593
Marapanim,PA,Norte,BUTANTAN/SINOVAC,4338,2355,1983
Marituba,PA,Norte,BUTANTAN/SINOVAC,16308,8511,7797
Marituba,PA,Norte,FIOCRUZ/ASTRAZENECA,12965,11898,1067
Marituba,PA,Norte,PFIZER/BIONTECH,6428,6428,0
Medicilândia,PA,Norte,FIOCRUZ/ASTRAZENECA,3517,2605,912
Medicilândia,PA,Norte,BUTANTAN/SINOVAC,3056,1577,1479
Melgaço,PA,Norte,FIOCRUZ/ASTRAZENECA,5595,4962,633
Melgaço,PA,Norte,BUTANTAN/SINOVAC,963,523,440
Mocajuba,PA,Norte,FIOCRUZ/ASTRAZENECA,5828,4723,1105
Mocajuba,PA,Norte,BUTANTAN/SINOVAC,3016,1585,1431
Moju,PA,Norte,FIOCRUZ/ASTRAZENECA,17228,15338,1890
Moju,PA,Norte,BUTANTAN/SINOVAC,6940,3790,3150
Mojuí Dos Campos,PA,Norte,FIOCRUZ/ASTRAZENECA,6280,4139,2141
Mojuí Dos Campos,PA,Norte,BUTANTAN/SINOVAC,1756,1013,743
Monte Alegre,PA,Norte,FIOCRUZ/ASTRAZENECA,13770,10075,3695
Monte Alegre,PA,Norte,BUTANTAN/SINOVAC,2382,1246,1136
Muaná,PA,Norte,FIOCRUZ/ASTRAZENECA,8570,7916,654
Muaná,PA,Norte,BUTANTAN/SINOVAC,1612,838,774
Nova Esperança Do Piriá,PA,Norte,FIOCRUZ/ASTRAZENECA,3362,3049,313
Nova Esperança Do Piriá,PA,Norte,BUTANTAN/SINOVAC,1516,769,747
Nova Ipixuna,PA,Norte,FIOCRUZ/ASTRAZENECA,2758,2115,643
Nova Ipixuna,PA,Norte,BUTANTAN/SINOVAC,1020,561,459
Nova Timboteua,PA,Norte,FIOCRUZ/ASTRAZENECA,4132,3294,838
Nova Timboteua,PA,Norte,BUTANTAN/SINOVAC,2793,1454,1339
Nova Timboteua,PA,Norte,PFIZER/BIONTECH,1,1,0
Novo Progresso,PA,Norte,FIOCRUZ/ASTRAZENECA,3645,3142,503
Novo Progresso,PA,Norte,BUTANTAN/SINOVAC,2389,1279,1110
Novo Repartimento,PA,Norte,FIOCRUZ/ASTRAZENECA,7856,6725,1131
Novo Repartimento,PA,Norte,BUTANTAN/SINOVAC,2034,1115,919
Óbidos,PA,Norte,FIOCRUZ/ASTRAZENECA,23610,15856,7754
Óbidos,PA,Norte,BUTANTAN/SINOVAC,3201,1809,1392
Oeiras Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,5593,4964,629
Oeiras Do Pará,PA,Norte,BUTANTAN/SINOVAC,2671,1439,1232
Oriximiná,PA,Norte,FIOCRUZ/ASTRAZENECA,21467,17562,3905
Oriximiná,PA,Norte,BUTANTAN/SINOVAC,6283,3480,2803
Ourém,PA,Norte,FIOCRUZ/ASTRAZENECA,3323,2398,925
Ourém,PA,Norte,BUTANTAN/SINOVAC,2111,1076,1035
Ourilândia Do Norte,PA,Norte,FIOCRUZ/ASTRAZENECA,3828,3092,736
Ourilândia Do Norte,PA,Norte,BUTANTAN/SINOVAC,3312,1841,1471
Pacajá,PA,Norte,FIOCRUZ/ASTRAZENECA,6672,4900,1772
Pacajá,PA,Norte,BUTANTAN/SINOVAC,3811,2064,1747
Palestina Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,1127,1013,114
Palestina Do Pará,PA,Norte,BUTANTAN/SINOVAC,431,231,200
Paragominas,PA,Norte,FIOCRUZ/ASTRAZENECA,23792,21264,2528
Paragominas,PA,Norte,BUTANTAN/SINOVAC,13219,7820,5399
Paragominas,PA,Norte,JANSSEN,4411,0,0
Parauapebas,PA,Norte,FIOCRUZ/ASTRAZENECA,32166,27574,4592
Parauapebas,PA,Norte,BUTANTAN/SINOVAC,11100,7833,3267
Parauapebas,PA,Norte,PFIZER/BIONTECH,4413,4408,5
Pau D'Arco,PA,Norte,FIOCRUZ/ASTRAZENECA,1646,1374,272
Pau D'Arco,PA,Norte,BUTANTAN/SINOVAC,926,496,430
Peixe-Boi,PA,Norte,FIOCRUZ/ASTRAZENECA,1194,923,271
Peixe-Boi,PA,Norte,BUTANTAN/SINOVAC,1188,670,518
Piçarra,PA,Norte,FIOCRUZ/ASTRAZENECA,2103,1726,377
Piçarra,PA,Norte,BUTANTAN/SINOVAC,683,392,291
Placas,PA,Norte,FIOCRUZ/ASTRAZENECA,3748,3050,698
Placas,PA,Norte,BUTANTAN/SINOVAC,1198,664,534
Ponta De Pedras,PA,Norte,FIOCRUZ/ASTRAZENECA,10751,9293,1458
Ponta De Pedras,PA,Norte,BUTANTAN/SINOVAC,1806,956,850
Portel,PA,Norte,FIOCRUZ/ASTRAZENECA,18143,16690,1453
Portel,PA,Norte,BUTANTAN/SINOVAC,2209,1192,1017
Portel,PA,Norte,JANSSEN,19,0,0
Porto De Moz,PA,Norte,FIOCRUZ/ASTRAZENECA,6725,5248,1477
Porto De Moz,PA,Norte,BUTANTAN/SINOVAC,3671,2138,1533
Prainha,PA,Norte,FIOCRUZ/ASTRAZENECA,6270,4487,1783
Prainha,PA,Norte,BUTANTAN/SINOVAC,1386,757,629
Primavera,PA,Norte,FIOCRUZ/ASTRAZENECA,2869,2361,508
Primavera,PA,Norte,BUTANTAN/SINOVAC,1584,893,691
Quatipuru,PA,Norte,FIOCRUZ/ASTRAZENECA,1963,1813,150
Quatipuru,PA,Norte,BUTANTAN/SINOVAC,1601,846,755
Redenção,PA,Norte,FIOCRUZ/ASTRAZENECA,18219,14132,4087
Redenção,PA,Norte,BUTANTAN/SINOVAC,10365,5467,4898
Redenção,PA,Norte,JANSSEN,2,0,0
Rio Maria,PA,Norte,FIOCRUZ/ASTRAZENECA,4255,3413,842
Rio Maria,PA,Norte,BUTANTAN/SINOVAC,2211,1152,1059
Rondon Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,8995,7864,1131
Rondon Do Pará,PA,Norte,BUTANTAN/SINOVAC,2003,1066,937
Rurópolis,PA,Norte,FIOCRUZ/ASTRAZENECA,7299,5822,1477
Rurópolis,PA,Norte,BUTANTAN/SINOVAC,1896,1008,888
Salinópolis,PA,Norte,FIOCRUZ/ASTRAZENECA,8994,7098,1896
Salinópolis,PA,Norte,BUTANTAN/SINOVAC,4539,2355,2184
Salinópolis,PA,Norte,JANSSEN,802,0,0
Salvaterra,PA,Norte,FIOCRUZ/ASTRAZENECA,6731,5914,817
Salvaterra,PA,Norte,BUTANTAN/SINOVAC,1315,686,629
Santa Bárbara Do Pará,PA,Norte,BUTANTAN/SINOVAC,4155,2355,1800
Santa Bárbara Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,3564,3098,466
Santa Bárbara Do Pará,PA,Norte,PFIZER/BIONTECH,1115,1114,1
Santa Cruz Do Arari,PA,Norte,FIOCRUZ/ASTRAZENECA,960,875,85
Santa Cruz Do Arari,PA,Norte,BUTANTAN/SINOVAC,485,285,200
Santa Izabel Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,15626,12490,3136
Santa Izabel Do Pará,PA,Norte,BUTANTAN/SINOVAC,9232,4849,4383
Santa Luzia Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,5596,4448,1148
Santa Luzia Do Pará,PA,Norte,BUTANTAN/SINOVAC,2526,1318,1208
Santa Maria Das Barreiras,PA,Norte,FIOCRUZ/ASTRAZENECA,2930,2352,578
Santa Maria Das Barreiras,PA,Norte,BUTANTAN/SINOVAC,2464,1303,1161
Santa Maria Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,6622,5656,966
Santa Maria Do Pará,PA,Norte,BUTANTAN/SINOVAC,3698,2152,1546
Santana Do Araguaia,PA,Norte,FIOCRUZ/ASTRAZENECA,3881,3085,796
Santana Do Araguaia,PA,Norte,BUTANTAN/SINOVAC,2621,1521,1100
Santarém,PA,Norte,FIOCRUZ/ASTRAZENECA,86310,63378,22932
Santarém,PA,Norte,BUTANTAN/SINOVAC,24080,14855,9225
Santarém,PA,Norte,PFIZER/BIONTECH,4132,4123,9
Santarém Novo,PA,Norte,FIOCRUZ/ASTRAZENECA,1299,1057,242
Santarém Novo,PA,Norte,BUTANTAN/SINOVAC,778,414,364
Santo Antônio Do Tauá,PA,Norte,FIOCRUZ/ASTRAZENECA,8962,7825,1137
Santo Antônio Do Tauá,PA,Norte,BUTANTAN/SINOVAC,3716,1996,1720
São Caetano De Odivelas,PA,Norte,FIOCRUZ/ASTRAZENECA,3812,3161,651
São Caetano De Odivelas,PA,Norte,BUTANTAN/SINOVAC,2251,1191,1060
São Domingos Do Araguaia,PA,Norte,FIOCRUZ/ASTRAZENECA,4192,3507,685
São Domingos Do Araguaia,PA,Norte,BUTANTAN/SINOVAC,1210,637,573
São Domingos Do Capim,PA,Norte,FIOCRUZ/ASTRAZENECA,17796,10496,7300
São Domingos Do Capim,PA,Norte,BUTANTAN/SINOVAC,5546,3612,1934
São Félix Do Xingu,PA,Norte,FIOCRUZ/ASTRAZENECA,5118,4603,515
São Félix Do Xingu,PA,Norte,BUTANTAN/SINOVAC,5103,2994,2109
São Félix Do Xingu,PA,Norte,PFIZER/BIONTECH,8,6,2
São Francisco Do Pará,PA,Norte,FIOCRUZ/ASTRAZENECA,4064,3377,687
São Francisco Do Pará,PA,Norte,BUTANTAN/SINOVAC,2669,1516,1153
São Geraldo Do Araguaia,PA,Norte,FIOCRUZ/ASTRAZENECA,4947,4229,718
São Geraldo Do Araguaia,PA,Norte,BUTANTAN/SINOVAC,1652,895,757
São João Da Ponta,PA,Norte,BUTANTAN/SINOVAC,950,510,440
São João Da Ponta,PA,Norte,FIOCRUZ/ASTRAZENECA,812,625,187
São João De Pirabas,PA,Norte,FIOCRUZ/ASTRAZENECA,5795,4894,901
São João De Pirabas,PA,Norte,BUTANTAN/SINOVAC,2958,1706,1252
São João Do Araguaia,PA,Norte,FIOCRUZ/ASTRAZENECA,1997,1776,221
São João Do Araguaia,PA,Norte,BUTANTAN/SINOVAC,589,306,283
São Miguel Do Guamá,PA,Norte,FIOCRUZ/ASTRAZENECA,15273,13443,1830
São Miguel Do Guamá,PA,Norte,BUTANTAN/SINOVAC,12348,6580,5768
São Miguel Do Guamá,PA,Norte,JANSSEN,2308,0,0
São Sebastião Da Boa Vista,PA,Norte,FIOCRUZ/ASTRAZENECA,4705,4156,549
São Sebastião Da Boa Vista,PA,Norte,BUTANTAN/SINOVAC,1452,802,650
Sapucaia,PA,Norte,FIOCRUZ/ASTRAZENECA,1151,998,153
Sapucaia,PA,Norte,BUTANTAN/SINOVAC,839,442,397
Senador José Porfírio,PA,Norte,FIOCRUZ/ASTRAZENECA,5602,5346,256
Senador José Porfírio,PA,Norte,BUTANTAN/SINOVAC,1207,649,558
Soure,PA,Norte,FIOCRUZ/ASTRAZENECA,6376,4710,1666
Soure,PA,Norte,BUTANTAN/SINOVAC,2421,1387,1034
Soure,PA,Norte,JANSSEN,821,0,0
Tailândia,PA,Norte,FIOCRUZ/ASTRAZENECA,7868,6201,1667
Tailândia,PA,Norte,BUTANTAN/SINOVAC,5601,2947,2654
Tailândia,PA,Norte,JANSSEN,1154,0,0
Terra Alta,PA,Norte,FIOCRUZ/ASTRAZENECA,2115,1888,227
Terra Alta,PA,Norte,BUTANTAN/SINOVAC,1492,786,706
Terra Santa,PA,Norte,FIOCRUZ/ASTRAZENECA,4228,3119,1109
Terra Santa,PA,Norte,BUTANTAN/SINOVAC,842,444,398
Tomé-Açu,PA,Norte,FIOCRUZ/ASTRAZENECA,11816,9969,1847
Tomé-Açu,PA,Norte,BUTANTAN/SINOVAC,6424,3400,3024
Tracuateua,PA,Norte,FIOCRUZ/ASTRAZENECA,6596,4774,1822
Tracuateua,PA,Norte,BUTANTAN/SINOVAC,3618,1914,1704
Trairão,PA,Norte,FIOCRUZ/ASTRAZENECA,2980,2075,905
Trairão,PA,Norte,BUTANTAN/SINOVAC,1002,570,432
Tucumã,PA,Norte,FIOCRUZ/ASTRAZENECA,5313,4048,1265
Tucumã,PA,Norte,BUTANTAN/SINOVAC,3483,1822,1661
Tucuruí,PA,Norte,FIOCRUZ/ASTRAZENECA,19787,17720,2067
Tucuruí,PA,Norte,BUTANTAN/SINOVAC,7207,3839,3368
Tucuruí,PA,Norte,JANSSEN,560,0,0
Ulianópolis,PA,Norte,FIOCRUZ/ASTRAZENECA,6654,5697,957
Ulianópolis,PA,Norte,BUTANTAN/SINOVAC,3890,2069,1821
Uruará,PA,Norte,FIOCRUZ/ASTRAZENECA,3961,3646,315
Uruará,PA,Norte,BUTANTAN/SINOVAC,3437,1799,1638
Vigia,PA,Norte,FIOCRUZ/ASTRAZENECA,8685,8313,372
Vigia,PA,Norte,BUTANTAN/SINOVAC,5485,3680,1805
Viseu,PA,Norte,FIOCRUZ/ASTRAZENECA,7984,7432,552
Viseu,PA,Norte,BUTANTAN/SINOVAC,5299,2881,2418
Vitória Do Xingu,PA,Norte,FIOCRUZ/ASTRAZENECA,4829,4218,611
Vitória Do Xingu,PA,Norte,BUTANTAN/SINOVAC,1800,1023,777
Xinguara,PA,Norte,FIOCRUZ/ASTRAZENECA,9687,7204,2483
Xinguara,PA,Norte,BUTANTAN/SINOVAC,4625,2445,2180
Água Branca,PB,Nordeste,BUTANTAN/SINOVAC,2139,1129,1010
Água Branca,PB,Nordeste,FIOCRUZ/ASTRAZENECA,1664,1516,148
Água Branca,PB,Nordeste,PFIZER/BIONTECH,322,322,0
Água Branca,PB,Nordeste,JANSSEN,74,0,0
Aguiar,PB,Nordeste,BUTANTAN/SINOVAC,1648,856,792
Aguiar,PB,Nordeste,FIOCRUZ/ASTRAZENECA,1323,1186,137
Aguiar,PB,Nordeste,PFIZER/BIONTECH,208,208,0
Aguiar,PB,Nordeste,JANSSEN,49,0,0
Alagoa Grande,PB,Nordeste,BUTANTAN/SINOVAC,8254,4215,4039
Alagoa Grande,PB,Nordeste,FIOCRUZ/ASTRAZENECA,6639,6246,393
Alagoa Grande,PB,Nordeste,PFIZER/BIONTECH,1010,1010,0
Alagoa Nova,PB,Nordeste,BUTANTAN/SINOVAC,4490,2257,2233
Alagoa Nova,PB,Nordeste,FIOCRUZ/ASTRAZENECA,3150,2901,249
Alagoa Nova,PB,Nordeste,PFIZER/BIONTECH,511,511,0
Alagoa Nova,PB,Nordeste,JANSSEN,5,0,0
Alagoinha,PB,Nordeste,BUTANTAN/SINOVAC,2867,1496,1371
Alagoinha,PB,Nordeste,FIOCRUZ/ASTRAZENECA,2660,2427,233
Alagoinha,PB,Nordeste,PFIZER/BIONTECH,608,608,0
Alagoinha,PB,Nordeste,JANSSEN,135,0,0
Alcantil,PB,Nordeste,BUTANTAN/SINOVAC,1521,807,714
Alcantil,PB,Nordeste,FIOCRUZ/ASTRAZENECA,1035,933,102
Alcantil,PB,Nordeste,PFIZER/BIONTECH,158,158,0
Alcantil,PB,Nordeste,JANSSEN,38,0,0
Algodão De Jandaíra,PB,Nordeste,BUTANTAN/SINOVAC,636,339,297
Algodão De Jandaíra,PB,Nordeste,FIOCRUZ/ASTRAZENECA,450,411,39
Algodão De Jandaíra,PB,Nordeste,PFIZER/BIONTECH,95,95,0
Algodão De Jandaíra,PB,Nordeste,JANSSEN,23,0,0
Alhandra,PB,Nordeste,FIOCRUZ/ASTRAZENECA,2667,2518,149
Alhandra,PB,Nordeste,BUTANTAN/SINOVAC,2489,1453,1036
Alhandra,PB,Nordeste,PFIZER/BIONTECH,445,445,0
Alhandra,PB,Nordeste,JANSSEN,130,0,0
Amparo,PB,Nordeste,BUTANTAN/SINOVAC,582,318,264
Amparo,PB,Nordeste,FIOCRUZ/ASTRAZENECA,445,393,52
Amparo,PB,Nordeste,PFIZER/BIONTECH,105,105,0
Amparo,PB,Nordeste,JANSSEN,10,0,0
Aparecida,PB,Nordeste,BUTANTAN/SINOVAC,2092,1139,953
Aparecida,PB,Nordeste,FIOCRUZ/ASTRAZENECA,1550,1421,129
Aparecida,PB,Nordeste,PFIZER/BIONTECH,281,281,0
Aparecida,PB,Nordeste,JANSSEN,47,0,0
Araçagi,PB,Nordeste,BUTANTAN/SINOVAC,3930,1989,1941
Araçagi,PB,Nordeste,FIOCRUZ/ASTRAZENECA,2807,2535,272
Araçagi,PB,Nordeste,PFIZER/BIONTECH,180,180,0
Arara,PB,Nordeste,BUTANTAN/SINOVAC,3998,2044,1954
Arara,PB,Nordeste,FIOCRUZ/ASTRAZENECA,2987,2672,315
